Address,Latitude,Longitude
"90 King George St, Kensington WA 6151, Australia",-32.016934,115.889723
"35 Centennial Avenue, Riccarton, Christchurch 8041, New Zealand",-43.531624543212,172.574692438523
"43 Killarney Street, Alexandra 9320, New Zealand",-45.249841698711,169.380249825621
"19 Burns Street, Mataura 9712, New Zealand",-46.19423523,168.8661214
"32 Hopkins St, Moonah TAS 7009, Australia",-42.836823797235,147.296834682956
"16 Khyber Rd, London SW11 2PZ, UK",51.470252799988,-0.149432100012
"13 Windsor Rd, Westcliff-on-Sea, Southend-on-Sea, Westcliff-on-Sea SS0 7DF, UK",51.53691,0.69326
"22 Minshull St, Kampus M1 3EF, United Kingdom",53.479045,-2.236536
"2 Mealhouse Ct, Atherton, Manchester M46 0ED, UK",53.5253582,-2.4909007
"12 Leys Park, Inverness IV2 3JD, UK",57.4761239,-4.1635728
"10 Mallow St, Prior's-Land, Limerick, V94 9D89, Ireland",52.665518222222,-8.633005833333
"33 Grove Park, Rathmines, Dublin 6, D06 KR40, Ireland",53.317968793456,-6.264982737561
"Kapucijnenvoer 183, 3000 Leuven, Belgium",50.87090536,4.68700036
"Rue de la Mutualité 9, 1190 Forest, Belgium",50.812384987401,4.325783792638
"1 Sierpnia 49B, 02-134 Warszawa, Poland",52.212385,20.93361
"Niekłańska 32, 03-924 Warszawa, Poland",52.235611982436,21.091950684723
"Hadovitá 357/14, 141 00 Praha 4-Michle, Czechia",50.059174,14.458456
"nábř. T. G. Masaryka 655/655, 269 01 Rakovník 1, Czechia",50.105454446733,13.732866286978
"Elfenauweg 17, 3006 Bern, Switzerland",46.934721999912,7.463479800201
"Seelandstrasse 9, 3095 Spiegel bei Bern, Switzerland",46.9381588,7.4608159
"Meierhofstrasse 70, 9490 Vaduz, Liechtenstein",47.143848578491,9.521368974652
"Via Martiri dei Lager, 118, 06128 Perugia PG, Italy",43.103714765485,12.373622849107
"Via dello Statuto, 60, 00185 Roma RM, Italy",41.894271849871,12.503237639874
"Av. Metalúrgicos 226B, 2840-001, Portugal",38.564811352362,-9.079954836714
"R. Daniel de Matos 68, 3030-049 Coimbra, Portugal",40.219086837769,-8.41183185608
"23 Rue de l'Isère, Casablanca, Morocco",33.589831,-7.603736
"27 Av. Patrice Lumumba, Rabat, Morocco",34.002654,-6.844316
"9H7G+65P, Av. Barthelemy Boganda, Bangui, Central African Republic",4.36728515625,18.584228515625
"9G59+GV4, Bimbo, Central African Republic",4.3589753618,18.5538134721
"R. da Missão 103, Luanda, Angola",-8.836894621834,13.234226831967
"696 Kindaruma Rd, Nairobi, Kenya",-1.29407489,36.7886261
"Nuru Palace Hotel, Oginga Odinga Ave, Nakuru, Kenya",-0.287143571134,36.069986821324
"Logement 28 Mandroseza Antananarivo, 101, Madagascar",-18.8992935,47.52745
"840 Canton Rd, Mong Kok, Hong Kong",22.32205082,114.16776481
"20 Victory Ave, Ho Man Tin, Hong Kong",22.321123456789,114.177123456789
"67 Fuk Lo Tsun Rd, Kowloon City, Hong Kong",22.329997689063,114.194456976152
"136 Fuxiang St, Futian District, Shenzhen, Guangdong Province, China",22.5392844608,114.0472030627
"China, Chongqing, Jiangbei, Jinyuan Rd, 嘉陵村5号 邮政编码: 400022",29.595127249533,106.536271829405
"415 Zhongshan N Rd, Xiacheng District, Hangzhou, Zhejiang, China, 310003",30.260374519789,120.168935267411
"326 Jianguo Rd (W), Xuhui District, Shanghai, China, 200031",31.194812483702,121.438176892639
"830-1 Susong-dong, Gunsan-si, Jeonbuk State, South Korea",35.978563432734,126.731857442153
"50-17 Goejeong-dong, Seo-gu, Daejeon, South Korea",36.282859163824,127.348773842701
"555-15 Birae-dong, Daedeok-gu, Daejeon, South Korea",36.3486,127.3866
"561-21 Sinsa-dong, Gangnam District, Seoul, South Korea",37.516953218414,127.020485163546
"1-chōme-34-9 Ōgusu, Minami Ward, Fukuoka, 815-0082, Japan",33.558432,130.415973
"Ulitsa Avtomobilistov, 11, Petropavlovsk-Kamchatskiy, Kamchatka Krai, Russia, 683024",53.0512672,158.6486734
"Ushakova Ave, 79, Kherson, Kherson Oblast, Ukraine, 73000",46.6554782267,32.6226647429
"Starokievskaya, 10, Kyiv, Ukraine, 04116",50.452599,30.486956
"Liskivska St, 4, Kyiv, Ukraine, 02163",50.4280249864,30.6008111487
"Bolshoy Devyatinsky Ln, 5, Moscow, Russia, 121099",55.7538918,37.5888908
"Popov Proyezd, 4, Moscow, Russia, 107014",55.78944,37.68325
"Castréninkatu 26, 00530 Helsinki, Finland",60.18715,24.95519
"Vanha viertotie 11, 00350 Helsinki, Finland",60.209678,24.888334
"Bohrs gate 6, 5015 Bergen, Norway",60.389343,5.32908
"Kalvedalsveien 2, 5022 Bergen, Norway",60.392876,5.331774
"Evens gate 7, 0655 Oslo, Norway",59.9277648781,10.7628324628
"Danmarksgade 4, 5000 Odense, Denmark",55.395496,10.38268
"Ahornvej 6, 9990 Skagen, Denmark",57.73124,10.55093
"b. d. Windmühle 8, 21109 Hamburg, Germany",53.51015136,9.98182595
"Mozartstraße 15, 23556 Lübeck, Germany",53.863823,10.684178
"Wörthstraße 30, 24116 Kiel, Germany",54.328932112,10.148346822
"Bloemweg 20, 3811 MV Amersfoort, Netherlands",52.1566395,5.3877259
"Gijsinglaan 554, 3026 BK Rotterdam, Netherlands",51.9055368,4.4550514
"Strada Tecuci 3/1, Chișinău, Moldova",47.025246124863,28.848143175283
"Maltepe, Şht. Mehmet Baydar Sk. No:10, 06570 Çankaya/Ankara, Türkiye",39.9244113,32.8662891
"Mimar Kemalettin, Şair Haşmet Sk., 34130 Fatih/İstanbul, Türkiye",41.015271877993,28.959123456789
"36 Verfel St, Yerevan, Armenia",40.1756298,44.4810714
35 6B St - Al Wasl - Dubai - United Arab Emirates,25.225323,55.265678
13 شارع -١٣ - Musaffah - M13 - Abu Dhabi - United Arab Emirates,24.378172,54.507872
"38 Cambridge Rd, Singapore 210038",1.310854,103.846872
"46 Tanglin Halt Rd, Singapore 142046",1.299222,103.79834
"Perum Mitra Raya Blok E No.19, Tlk. Tering, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia",1.125246,104.056892
"2009 Revellin, Santa Ana, Manila, Metro Manila, Philippines",14.588979962593,120.996124865889
"Market 1, Evangelista St, Barangay 22, Batangas, 4200 Batangas, Philippines",13.756323,121.058072
"Magallanes 1501, Mercedes Esquina, 11100 Montevideo, Departamento de Montevideo, Uruguay",-34.906349,-56.195442
"10 Brandon Rd, Stanley FIQQ 1ZZ, Falkland Islands (Islas Malvinas)",-51.694283,-57.850566
"727 S 12th St, Waco, TX 76706",31.546328121111,-97.136754863142
"Av. 6 1604, Lomas de Casa Blanca, 76080 Santiago de Querétaro, Qro., Mexico",20.572913265,-100.402156483
"Av. 20, San José, Almendares, 10103, Costa Rica",9.936386,-84.079613
That place where we're keeping all of the seeds under a mountain for safe keeping,78.235871917211,15.447081855408
